tenure,contract,paperlessBilling,monthlyCharges,totalCharges,churn,gender,age,phoneService,multipleLines,onlineSecurity,onlineBackup,deviceProtection,techSupport,streamingTV,streamingMovies,internetService_Fiber optic,internetService_No,paymentMethod_Credit card (automatic),paymentMethod_Electronic check,paymentMethod_Mailed check
0.0,0.0,0,0.5691542288557214,0.05970437921980494,1,0,0.18571428571428572,1,1,0,0,0,0,0,0,1,0,0,0,1
0.0,0.0,1,0.7522388059701491,0.07480190360090021,1,1,0.6285714285714286,1,1,0,0,0,0,1,1,1,0,0,1,0
0.75,0.0,1,0.8034825870646766,0.589623968492123,0,1,0.11428571428571427,1,0,0,1,1,0,1,1,1,0,0,1,0
0.0,0.0,1,0.617412935323383,0.035446361590397595,0,0,0.2857142857142857,1,1,0,1,0,0,0,0,1,0,0,0,1
0.0,0.0,0,0.012935323383084563,8.791260315078788e-05,0,0,0.8571428571428571,1,0,0,0,0,0,0,0,0,1,1,0,0
0.25,0.0,0,0.8208955223880597,0.3166553357089272,0,1,0.7999999999999999,1,1,1,1,0,1,1,0,1,0,0,1,0
0.0,0.0,1,0.46517412935323377,0.020653600900225052,1,0,0.05714285714285716,0,0,0,0,0,1,0,0,0,0,0,0,1
0.25,0.5,1,0.46517412935323377,0.18065453863465863,0,1,0.7857142857142857,1,1,1,0,0,1,0,0,0,0,0,1,0
0.75,0.0,0,0.6144278606965173,0.4760408852213053,1,1,0.6,1,1,0,0,1,0,0,0,1,0,1,0,0
0.0,0.0,0,0.7179104477611941,0.02958552138034509,0,1,0.9857142857142857,1,0,0,1,1,0,0,1,1,0,0,1,0
0.0,0.0,1,0.5174129353233831,0.03896872655663916,1,1,0.6285714285714286,1,0,0,0,0,0,0,0,1,0,0,0,1
0.25,0.0,1,0.6736318407960199,0.23959114778694673,0,1,0.11428571428571427,1,0,0,1,1,1,0,0,1,0,0,1,0
1.0,1.0,0,0.02238805970149252,0.15879360465116277,0,1,0.7999999999999999,1,0,0,0,0,0,0,0,0,1,0,0,0
0.75,0.5,1,0.025870646766169153,0.12488278319579893,0,1,0.7142857142857143,1,0,0,0,0,0,0,0,0,1,1,0,0
0.25,0.5,0,0.0771144278606965,0.07703488372093023,0,0,0.2857142857142857,1,1,0,0,0,0,0,0,0,1,0,0,1
0.0,0.0,0,0.15671641791044777,0.04562078019504876,0,1,0.6571428571428571,0,0,0,1,0,1,0,0,0,0,0,0,1
0.0,0.5,0,0.021393034825870627,0.00018754688672168026,0,1,0.15714285714285714,1,0,0,0,0,0,0,0,0,1,0,0,1
0.0,0.0,0,0.06965174129353235,0.000756048387096774,0,0,0.08571428571428574,0,0,0,0,0,0,0,0,0,0,0,0,0
0.25,0.0,1,0.42139303482587065,0.12565641410352585,0,0,0.7285714285714285,1,1,1,0,1,0,0,0,0,0,0,0,1
1.0,0.0,1,0.7134328358208956,0.7253082801950487,1,1,0.24285714285714288,1,1,0,1,0,0,1,0,1,0,0,1,0
0.0,0.0,1,0.5621890547263682,0.015320236309077268,0,1,0.9571428571428572,1,0,0,1,0,0,0,0,1,0,0,1,0
0.0,0.0,0,0.021393034825870627,0.01931732933233308,0,1,0.6142857142857143,1,0,0,0,0,0,0,0,0,1,0,0,1
0.25,0.5,0,0.46517412935323377,0.20351181545386343,0,1,0.04285714285714287,1,0,1,0,1,1,1,1,0,0,0,1,0
0.25,0.0,1,0.020398009950248763,0.054904351087771947,0,0,0.12857142857142856,1,0,0,0,0,0,0,0,0,1,0,0,1
0.0,0.0,1,0.564179104477612,0.12079191672918227,1,1,0.05714285714285716,1,1,0,0,0,0,0,0,1,0,0,1,0
0.5,0.0,1,0.618905472636816,0.35613981620405094,0,1,0.7285714285714285,1,1,1,0,0,0,0,0,1,0,0,0,1
0.0,1.0,0,0.014925373134328346,0.018631611027756935,0,0,0.8571428571428571,1,0,0,0,0,0,0,0,0,1,0,0,1
0.75,1.0,1,0.4716417910447761,0.4133416166541635,0,1,0.4714285714285714,1,1,1,1,0,1,0,0,0,0,1,0,0
0.25,0.5,1,0.5248756218905473,0.2391457239309827,0,0,0.30000000000000004,1,1,0,0,0,0,1,1,0,0,1,0,0
0.75,0.0,1,0.7059701492537314,0.4578488372093023,0,1,0.7999999999999999,1,1,0,0,1,0,1,0,1,0,0,1,0
0.25,0.5,1,0.43034825870646765,0.12755532633158287,0,0,0.8714285714285713,1,0,1,1,0,1,0,0,0,0,0,0,1
0.25,0.0,0,0.36716417910447763,0.14001547261815453,1,0,0.0,1,0,0,1,0,1,0,0,0,0,0,1,0
0.5,0.5,0,0.15721393034825865,0.12950698612153036,0,1,0.6428571428571428,0,0,1,0,0,1,0,0,0,0,1,0,0
0.0,0.0,0,0.01691542288557213,0.009488700300075016,0,1,0.41428571428571426,1,0,0,0,0,0,0,0,0,1,0,0,1
0.0,0.0,0,0.01691542288557213,0.00247327456864216,0,0,0.7142857142857143,1,0,0,0,0,0,0,0,0,1,0,0,1
1.0,1.0,0,0.7109452736318408,0.7548293323330832,0,1,0.7857142857142857,1,1,1,1,1,1,1,1,0,0,1,0,0
0.0,0.0,0,0.021393034825870627,0.01931732933233308,0,1,0.5571428571428572,1,0,0,0,0,0,0,0,0,1,0,0,1
1.0,1.0,0,0.0800995024875622,0.2043440547636909,0,1,0.4285714285714286,1,1,0,0,0,0,0,0,0,1,0,0,1
0.25,0.0,1,0.663681592039801,0.15711740435108776,1,0,0.9571428571428572,1,1,0,0,0,0,1,0,1,0,0,1,0
0.0,0.0,1,0.024378109452736302,0.017207426856714177,0,0,0.7714285714285715,1,0,0,0,0,0,0,0,0,1,0,0,1
0.25,0.5,1,0.29950248756218906,0.12814727119279817,1,1,0.4285714285714286,1,1,0,0,0,0,0,0,0,0,1,0,0
0.0,0.0,1,0.6099502487562188,0.007120920855213802,1,1,0.7857142857142857,1,0,0,0,0,0,1,0,1,0,0,1,0
0.25,1.0,0,0.46517412935323377,0.12732089272318078,0,1,0.17142857142857143,1,0,0,0,0,0,0,0,0,1,1,0,0
1.0,1.0,1,0.9208955223880596,0.8809546136534132,0,0,0.5571428571428572,1,1,1,1,1,0,1,1,1,0,0,0,0
1.0,0.5,1,0.309452736318408,0.3853678263315829,0,1,0.02857142857142858,0,0,1,0,1,1,1,0,0,0,0,0,0
0.5,0.5,0,0.020895522388059695,0.07412790697674418,0,1,0.5428571428571428,1,0,0,0,0,0,0,0,0,1,1,0,0
1.0,0.5,1,0.8691542288557214,0.827128657164291,0,0,0.5571428571428572,1,1,1,1,0,0,1,1,1,0,0,1,0
1.0,1.0,1,0.46517412935323377,0.5387518754688672,1,1,0.07142857142857145,1,1,0,1,1,1,1,1,1,0,1,0,0
0.0,0.0,1,0.31492537313432833,0.003645442610652662,0,1,0.9142857142857143,1,0,0,1,0,0,0,0,0,0,0,1,0
0.0,0.0,1,0.12089552238805967,0.004923105776444109,1,0,0.8857142857142858,0,0,0,0,1,0,0,0,0,0,0,1,0
0.75,0.5,1,0.4716417910447761,0.36716991747936983,0,0,0.6857142857142857,1,0,0,1,1,0,0,1,0,0,0,1,0
1.0,0.5,1,0.8462686567164178,0.7364145723930982,0,0,0.8285714285714286,1,1,0,0,1,1,1,1,1,0,0,0,0
0.0,0.0,1,0.6681592039800995,0.04784789947486871,1,0,0.2571428571428571,1,0,0,0,0,1,0,1,1,0,1,0,0
1.0,0.5,1,0.8791044776119402,0.8349821830457613,0,0,0.7285714285714285,1,1,0,1,0,1,1,1,1,0,0,0,0
0.75,0.0,0,0.5666666666666667,0.42971680420105024,1,1,0.4,1,1,0,0,0,0,0,0,1,0,1,0,0
0.75,1.0,1,0.5199004975124378,0.4109855588897224,0,1,0.8571428571428571,1,1,1,0,0,1,1,0,0,0,1,0,0
0.25,0.5,0,0.013432835820895522,0.055232558139534885,0,1,0.6428571428571428,1,0,0,0,0,0,0,0,0,1,0,1,0
0.25,0.0,0,0.15920398009950248,0.09414853713428356,0,1,0.34285714285714286,0,0,0,0,1,1,0,0,0,0,0,0,1
0.25,0.0,1,0.5014925373134329,0.16678192985746434,0,0,0.15714285714285714,1,0,0,0,0,0,0,0,1,0,0,1,0
0.0,0.0,1,0.572139303482587,0.08658805326331583,0,0,0.5857142857142857,1,1,0,0,0,0,0,0,1,0,0,0,1
0.0,0.0,1,0.02288557213930348,0.02188437734433608,0,0,0.15714285714285714,1,0,0,0,0,0,0,0,0,1,0,0,1
0.75,1.0,1,0.7189054726368159,0.49637800075018745,0,1,0.11428571428571427,1,1,1,1,1,1,1,1,0,0,0,0,1
0.75,1.0,1,0.4029850746268656,0.3558936609152288,0,0,0.48571428571428565,0,0,1,1,1,0,1,1,0,0,0,0,0
0.5,0.0,1,0.4099502487562189,0.24169518942235554,0,0,0.5142857142857142,1,1,1,1,0,0,0,0,0,0,1,0,0
1.0,0.5,1,0.46517412935323377,0.5387518754688672,0,1,0.02857142857142858,1,1,0,1,1,0,1,1,1,0,0,0,0
0.75,0.5,0,0.4144278606965174,0.35588193923480865,0,1,0.6142857142857143,1,1,1,0,0,1,0,0,0,0,1,0,0
0.25,0.0,1,0.46517412935323377,0.12732089272318078,0,1,0.3571428571428571,1,1,0,0,1,1,0,1,1,0,0,0,0
0.0,0.0,1,0.6845771144278606,0.07942610652663165,1,0,0.6285714285714286,1,1,0,0,0,0,1,0,1,0,0,1,0
0.75,1.0,0,0.6243781094527363,0.4345461365341335,0,1,0.8857142857142858,1,0,1,0,1,1,1,1,0,0,0,0,1
1.0,1.0,1,0.6388059701492538,0.6549840585146286,0,0,0.8428571428571429,1,0,1,1,1,1,1,1,0,0,1,0,0
0.0,0.0,1,0.0681592039800995,0.0007384658664666166,1,0,0.4285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,1
0.25,0.5,1,0.3597014925373134,0.17634096024006,0,1,0.2571428571428571,1,0,0,1,0,1,0,0,0,0,1,0,0
0.0,0.0,0,0.6621890547263681,0.10713615903975993,0,1,0.6857142857142857,1,0,0,0,1,0,0,1,1,0,0,1,0
1.0,1.0,1,0.4293532338308458,0.5087912603150787,0,0,0.4714285714285714,0,0,0,1,1,1,1,1,0,0,1,0,0
0.0,0.0,0,0.021393034825870627,0.0025787696924231053,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,0,1
0.5,0.0,1,0.6109452736318408,0.2778858777194298,1,1,0.5142857142857142,1,0,0,1,1,0,0,0,1,0,0,0,1
1.0,0.0,1,0.6124378109452736,0.5403225806451611,0,0,0.6,1,1,1,0,0,0,0,0,1,0,0,0,0
0.0,0.0,1,0.5552238805970149,0.0759154632408102,0,1,0.2571428571428571,1,1,0,0,0,0,0,0,1,0,0,1,0
0.75,1.0,0,0.011442786069651711,0.11149662415603899,0,0,0.04285714285714287,1,0,0,0,0,0,0,0,0,1,1,0,0
1.0,1.0,1,0.9492537313432835,0.9569579894973742,0,0,0.9571428571428572,1,1,1,1,1,1,1,1,1,0,0,0,0
1.0,1.0,1,0.8189054726368158,0.8463990997749435,0,1,0.5714285714285714,1,1,1,1,0,1,0,1,1,0,0,0,0
0.5,0.0,1,0.7676616915422886,0.40036571642910723,0,1,0.5571428571428572,1,1,0,0,0,0,1,1,1,0,0,1,0
0.0,0.0,0,0.5661691542288557,0.04184053825956489,0,1,0.8571428571428571,1,0,0,0,1,1,1,1,0,0,0,0,0
0.75,0.5,0,0.7054726368159204,0.45759096024006,0,0,0.5142857142857142,1,0,0,1,1,0,0,1,1,0,1,0,0
0.75,0.5,0,0.01243781094527363,0.09836834208552137,0,1,0.44285714285714284,1,0,0,0,0,0,0,0,0,1,1,0,0
0.5,0.0,1,0.6736318407960199,0.3201894223555889,1,0,0.3285714285714285,1,1,0,0,0,0,1,0,1,0,1,0,0
1.0,1.0,1,0.06666666666666665,0.1995909133533383,0,0,0.8714285714285713,1,1,0,0,0,0,0,0,0,1,1,0,0
0.25,0.0,0,0.40945273631840795,0.10919917479369841,1,0,0.8142857142857142,1,0,0,0,0,1,1,0,0,0,0,1,0
1.0,0.5,0,0.01243781094527363,0.15322580645161288,0,1,0.9857142857142857,1,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,0,0.6427860696517412,0.6581723555888971,0,1,0.4714285714285714,1,0,1,1,0,1,1,1,0,0,0,0,0
0.0,0.0,0,0.007462686567164173,0.006704801200300073,0,1,0.48571428571428565,1,0,0,0,0,0,0,0,0,1,0,0,1
0.25,0.5,0,0.5587064676616916,0.2070986496624156,0,1,0.4714285714285714,1,0,1,0,0,1,1,1,0,0,0,0,0
1.0,1.0,0,0.5990049751243781,0.6598837209302325,0,0,0.6857142857142857,1,1,1,1,1,1,0,1,0,0,0,0,0
0.0,0.0,1,0.5577114427860697,0.006505532633158288,0,1,0.02857142857142858,1,0,0,0,0,1,0,0,1,0,0,0,1
1.0,0.5,1,0.3263681592039801,0.41667057389347334,0,1,0.3571428571428571,0,0,0,1,1,1,0,1,0,0,0,0,0
0.5,0.5,1,0.9039800995024875,0.522118810952738,0,0,0.5428571428571428,1,1,0,1,1,1,1,1,1,0,0,0,0
0.0,0.0,0,0.5791044776119403,0.12325346961740433,0,1,0.12857142857142856,1,0,0,0,1,0,0,0,1,0,0,1,0
0.0,0.0,0,0.015422885572139305,0.00011721680420105022,1,1,0.34285714285714286,1,0,0,0,0,0,0,0,0,1,0,0,1
0.0,0.0,1,0.8049751243781095,0.05590655476369092,1,0,0.18571428571428572,1,0,0,1,0,1,1,1,1,0,0,0,1
0.0,0.0,0,0.45621890547263677,0.05790510127531882,0,0,0.3285714285714285,1,0,0,0,1,1,0,1,0,0,0,0,1
0.25,0.5,1,0.772139303482587,0.28991232183045756,0,0,0.7857142857142857,1,0,1,0,1,1,0,1,1,0,0,0,0
0.25,0.0,0,0.3597014925373134,0.14445798949737435,0,0,0.17142857142857143,1,1,1,0,0,0,0,0,0,0,0,1,0
0.25,0.5,0,0.015920398009950265,0.06527217741935484,0,1,0.8857142857142858,1,0,0,0,0,0,0,0,0,1,0,0,1
0.25,0.0,0,0.007960199004975133,0.05362082708177044,0,0,0.4285714285714286,1,0,0,0,0,0,0,0,0,1,0,0,1
0.0,0.0,0,0.2656716417910448,0.045216382220555136,1,1,0.41428571428571426,1,0,0,0,0,0,0,0,0,0,0,0,1
0.25,0.0,1,0.3114427860696517,0.10234199174793697,1,1,0.2857142857142857,1,0,0,0,1,0,0,0,0,0,0,0,1
0.0,0.0,1,0.7621890547263681,0.0311503657164291,0,1,0.4714285714285714,1,1,0,0,0,0,1,1,1,0,0,1,0
1.0,1.0,0,0.27860696517412936,0.37186445048762184,0,0,0.8142857142857142,0,0,1,1,1,1,0,0,0,0,0,0,0
0.25,0.5,0,0.019900497512437804,0.05476369092273068,0,1,0.6571428571428571,1,0,0,0,0,0,0,0,0,1,0,0,1
0.75,0.5,1,0.010945273631840807,0.11120358214553638,0,0,0.5,1,0,0,0,0,0,0,0,0,1,0,0,1
0.75,0.5,1,0.5024875621890547,0.4168463990997749,0,1,0.3142857142857143,1,0,0,1,1,1,1,0,0,0,0,1,0
0.25,0.5,0,0.8154228855721393,0.32665978994748684,0,1,0.9999999999999999,1,1,0,1,0,0,1,1,1,0,0,1,0
0.25,0.0,1,0.772636815920398,0.27882361215303825,1,1,0.44285714285714284,1,0,0,1,0,0,1,1,1,0,0,1,0
0.25,0.0,0,0.6293532338308457,0.1602002063015754,1,1,0.9571428571428572,1,0,0,0,0,0,0,1,1,0,0,0,0
1.0,1.0,0,0.3049751243781094,0.41049324831207795,0,1,0.4714285714285714,0,0,1,0,1,1,1,0,0,0,0,0,1
0.75,0.0,0,0.6552238805970149,0.5104088522130532,1,1,0.18571428571428572,1,0,1,0,0,0,1,0,1,0,0,1,0
0.0,0.0,0,0.01741293532338306,0.00482933233308327,0,0,0.9285714285714285,1,0,0,0,0,0,0,0,0,1,0,0,1
0.0,0.0,1,0.1810945273631841,0.0106139816204051,1,1,0.7,0,0,0,0,0,0,1,0,0,0,0,0,1
1.0,1.0,1,0.6472636815920397,0.6910516691672918,0,0,0.6571428571428571,1,1,0,1,1,1,1,1,0,0,1,0,0
0.0,0.0,0,0.06766169154228854,0.0007326050262565641,1,0,0.22857142857142854,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0,1.0,0,0.020398009950248763,0.13580738934733683,0,0,0.6142857142857143,1,0,0,0,0,0,0,0,0,1,1,0,0
0.5,0.0,1,0.7124378109452736,0.3558819392348086,0,1,0.8714285714285713,1,0,0,1,1,0,1,0,1,0,0,1,0
0.0,0.0,1,0.3144278606965174,0.0445423855963991,1,0,0.30000000000000004,1,0,1,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0,0.015422885572139305,0.03260971492873218,0,0,0.3571428571428571,1,0,0,0,0,0,0,0,0,1,0,0,1
1.0,1.0,1,0.008955223880596996,0.12798902850712673,0,1,0.24285714285714288,1,0,0,0,0,0,0,0,0,1,0,0,0
0.0,1.0,0,0.008457711442786064,0.004512846961740435,0,0,0.09999999999999998,1,0,0,0,0,0,0,0,0,1,0,0,1
0.5,0.0,0,0.3711442786069651,0.27778624343585895,1,0,0.18571428571428572,0,0,0,1,1,0,1,1,0,0,1,0,0
0.0,0.5,0,0.019900497512437804,0.0049172449362340585,0,0,0.30000000000000004,1,0,0,0,0,0,0,0,0,1,0,0,1
0.25,0.5,1,0.46517412935323377,0.16541635408852212,1,0,0.6714285714285714,1,0,0,1,0,0,1,1,0,0,0,0,0
0.5,0.5,1,0.873134328358209,0.4947955738934733,0,1,0.27142857142857146,1,1,0,1,1,0,1,1,1,0,0,0,0
0.0,0.0,1,0.3681592039800995,0.004272552513128282,0,1,0.7857142857142857,1,0,0,0,0,0,0,1,0,0,0,1,0
0.5,0.5,1,0.021393034825870627,0.09344523630907726,0,1,0.9428571428571427,1,0,0,0,0,0,0,0,0,1,0,0,0
0.0,0.0,1,0.013930348258706454,0.009312875093773442,0,0,0.7142857142857143,1,0,0,0,0,0,0,0,0,1,1,0,0
0.0,0.0,1,0.7522388059701491,0.00879712115528882,1,0,0.2142857142857143,1,1,0,0,0,0,1,1,1,0,0,1,0
0.25,0.5,0,0.01791044776119402,0.03774967179294824,0,0,0.41428571428571426,1,0,0,0,0,0,0,0,0,1,1,0,0
0.5,0.5,0,0.1706467661691542,0.16792479369842456,0,0,0.7857142857142857,0,0,1,0,1,0,0,0,0,0,1,0,0
0.75,0.5,1,0.6104477611940298,0.4736496624156038,0,1,0.05714285714285716,1,1,0,1,0,0,0,0,1,0,0,0,0
0.5,0.0,1,0.6169154228855721,0.38346891410352585,0,1,0.05714285714285716,1,1,0,1,0,0,0,0,1,0,0,1,0
0.0,0.0,0,0.3203980099502488,0.00370991185296324,1,0,0.48571428571428565,1,0,0,0,1,0,0,0,0,0,0,0,1
0.0,0.0,1,0.021890547263681587,0.00259049137284321,0,0,0.5142857142857142,1,0,0,0,0,0,0,0,0,1,0,0,1
1.0,0.5,0,0.6104477611940298,0.6322674418604649,0,1,0.2142857142857143,1,0,0,1,1,0,0,0,1,0,1,0,0
1.0,1.0,0,0.5875621890547263,0.6320564516129031,0,1,0.6428571428571428,1,1,1,0,1,1,0,1,0,0,1,0,0
0.0,0.0,0,0.2651741293532338,0.008322393098274566,0,1,0.12857142857142856,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1,0.5343283582089552,0.10743506189047261,0,0,0.2571428571428571,1,0,1,0,0,0,1,1,0,0,0,1,0
0.0,0.0,1,0.3786069651741293,0.0769879969992498,0,1,0.6714285714285714,1,0,0,0,0,0,1,0,0,0,0,0,1
0.75,0.5,1,0.8656716417910447,0.6516609621155288,0,1,0.3857142857142857,1,1,0,1,1,0,1,1,1,0,0,1,0
1.0,1.0,0,0.012935323383084563,0.1421664009752438,0,1,0.11428571428571427,1,0,0,0,0,0,0,0,0,1,0,0,1
0.5,0.5,0,0.3522388059701492,0.2241888597149287,0,1,0.37142857142857144,1,0,1,1,0,0,0,0,0,0,0,0,1
0.0,0.0,1,0.11592039800995024,0.011815453863465863,0,1,0.8285714285714286,0,0,0,0,1,0,0,0,0,0,0,1,0
0.25,1.0,0,0.014427860696517386,0.05321642910727681,0,0,0.9857142857142857,1,0,0,0,0,0,0,0,0,1,0,0,1
1.0,1.0,1,0.015920398009950265,0.14903530570142534,0,1,0.9571428571428572,1,0,0,0,0,0,0,0,0,1,1,0,0
0.25,0.0,0,0.6522388059701492,0.2237199924981245,1,0,0.12857142857142856,1,0,0,1,1,1,0,0,1,0,0,1,0
1.0,1.0,1,0.9288557213930347,0.9396567891972992,0,0,0.5571428571428572,1,1,0,1,1,1,1,1,1,0,0,0,0
0.5,0.0,1,0.46517412935323377,0.2797027381845461,1,0,0.5857142857142857,1,1,1,1,0,0,1,1,1,0,0,0,0
0.5,0.0,1,0.8582089552238806,0.4387659414853713,0,0,0.5,1,1,1,0,1,0,1,1,1,0,1,0,0
0.25,0.0,1,0.8313432835820894,0.2006517254313578,0,1,0.2142857142857143,1,0,0,1,1,0,1,1,1,0,0,1,0
1.0,0.5,1,0.9189054726368159,0.8534321080270065,0,0,0.34285714285714286,1,1,1,1,0,1,1,1,1,0,1,0,0
0.0,0.0,0,0.46517412935323377,0.04351087771942985,0,0,0.17142857142857143,1,0,0,0,0,0,0,0,1,0,1,0,0
1.0,1.0,1,0.664179104477612,0.6753094523630907,0,0,0.01428571428571429,1,0,1,1,1,1,1,1,0,0,1,0,0
0.75,0.0,0,0.672139303482587,0.520770817704426,0,0,0.6142857142857143,1,0,0,1,1,1,0,0,1,0,0,0,0
0.0,0.0,1,0.7248756218905472,0.10458083270817703,0,0,0.6285714285714286,1,0,0,0,1,1,1,0,1,0,0,1,0
0.25,0.0,1,0.5223880597014925,0.2382959021005251,1,1,0.44285714285714284,1,0,0,0,0,0,0,0,1,0,0,1,0
0.25,0.5,0,0.5626865671641791,0.20822393098274564,0,1,0.8142857142857142,1,1,1,0,0,0,1,1,0,0,0,0,1
1.0,0.5,0,0.06517412935323383,0.18674981245311326,0,1,0.6142857142857143,1,1,0,0,0,0,0,0,0,1,1,0,0
0.0,0.0,1,0.46517412935323377,0.005415416354088522,1,1,0.7285714285714285,1,1,1,0,0,0,0,0,1,0,0,1,0
0.5,0.0,0,0.49751243781094523,0.26179787134283566,1,1,0.2857142857142857,1,0,0,0,0,0,0,0,1,0,0,1,0
0.5,0.0,1,0.8641791044776118,0.41665885221305315,0,0,0.7428571428571428,1,0,0,1,1,1,1,1,1,0,0,1,0
0.0,1.0,0,0.021393034825870627,0.0312734433608402,0,0,0.09999999999999998,1,0,0,0,0,0,0,0,0,1,0,0,1
0.0,0.5,0,0.01741293532338306,0.02827269317329332,0,1,0.2142857142857143,1,0,0,0,0,0,0,0,0,1,0,0,1
0.25,0.5,0,0.3875621890547264,0.15200675168792196,0,1,0.9857142857142857,1,0,1,0,0,1,0,0,0,0,1,0,0
0.75,1.0,1,0.7616915422885572,0.5422918229557389,0,1,0.7428571428571428,1,0,0,1,0,0,1,1,1,0,0,1,0
1.0,0.5,0,0.8383084577114427,0.7186796699174792,0,1,0.8428571428571429,1,1,0,1,1,0,1,1,1,0,0,0,0
1.0,0.5,1,0.020895522388059695,0.16238629969992496,0,0,0.11428571428571427,1,0,0,0,0,0,0,0,0,1,1,0,0
0.5,0.0,1,0.7681592039800995,0.3893883627156789,1,1,0.5714285714285714,1,1,0,0,0,0,1,1,1,0,0,1,0
0.0,1.0,0,0.025870646766169153,0.029567938859714923,0,0,0.5142857142857142,1,0,0,0,0,0,0,0,0,1,0,0,1
0.5,0.0,1,0.6990049751243781,0.4231174981245311,0,0,0.6857142857142857,1,1,0,1,0,0,1,0,1,0,0,0,0
0.0,0.0,0,0.16666666666666663,0.014206676669167289,0,0,0.14285714285714285,0,0,1,0,1,0,0,0,0,0,0,0,1
0.25,0.0,0,0.36716417910447763,0.15294448612153036,0,0,0.6142857142857143,1,0,1,0,0,1,0,0,0,0,0,1,0
0.0,0.0,1,0.32537313432835824,0.027657304951237804,0,0,0.8857142857142858,0,0,0,1,0,0,1,1,0,0,1,0,0
1.0,1.0,0,0.6164179104477612,0.6746530382595649,0,0,0.24285714285714288,1,1,1,1,1,1,1,0,0,0,0,0,0
0.0,0.0,0,0.01791044776119402,0.007197111777944486,0,0,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,0,1
1.0,0.5,1,0.9845771144278607,0.9319673668417103,0,1,0.7,1,1,1,1,1,1,1,1,1,0,1,0,0
0.5,0.5,1,0.8477611940298507,0.37370475431357836,1,1,0.7999999999999999,1,1,0,1,1,0,1,1,1,0,0,1,0
0.0,0.0,0,0.5940298507462687,0.034344523630907724,1,0,0.41428571428571426,1,1,0,1,0,0,0,0,1,0,0,0,0
1.0,1.0,1,0.9124378109452737,0.887067469992498,0,1,0.4714285714285714,1,1,0,1,1,1,1,1,1,0,0,1,0
0.5,0.5,0,0.6149253731343283,0.3449749156039009,0,0,0.05714285714285716,1,0,0,1,1,0,0,0,1,0,0,1,0
0.25,0.5,0,0.2945273631840796,0.1436257501875469,0,0,0.2857142857142857,0,0,1,1,1,0,1,0,0,0,0,0,0
0.0,0.0,1,0.5223880597014925,0.014382501875468863,1,0,0.7142857142857143,1,0,1,0,0,0,1,1,0,0,0,1,0
0.25,0.0,1,0.40646766169154225,0.12249156039009751,0,1,0.37142857142857144,1,0,1,0,0,0,0,1,0,0,1,0,0
1.0,1.0,0,0.46517412935323377,0.4854182295573893,0,0,0.41428571428571426,1,1,0,0,0,0,0,0,0,1,0,0,1
0.0,0.0,0,0.5701492537313433,0.006652053638409601,0,0,0.4285714285714286,1,0,0,0,1,0,0,0,1,0,0,1,0
0.0,0.0,1,0.6706467661691543,0.03795480120030008,1,1,0.14285714285714285,1,1,0,0,0,0,0,1,1,0,0,1,0
1.0,0.5,0,0.7666666666666666,0.7350665791447861,0,1,0.11428571428571427,1,1,0,1,1,0,0,1,1,0,0,1,0
0.25,0.0,1,0.3189054726368159,0.10392441860465115,0,0,0.9142857142857143,1,0,0,0,0,1,0,0,0,0,0,0,1
0.75,0.0,1,0.7915422885572139,0.5824503000750187,1,1,0.01428571428571429,1,1,0,0,1,0,1,1,1,0,0,1,0
1.0,1.0,0,0.6940298507462687,0.6992216804201049,0,0,0.6571428571428571,1,1,1,1,1,1,1,1,0,0,1,0,0
0.0,0.0,1,0.645771144278607,0.046529210427606896,1,0,0.12857142857142856,1,1,0,0,0,0,1,0,1,0,1,0,0
0.5,0.5,0,0.435820895522388,0.28872843210802696,0,1,0.18571428571428572,0,0,1,1,1,0,1,1,0,0,1,0,0
0.25,0.5,0,0.01840796019900498,0.03549324831207802,0,0,0.48571428571428565,1,0,0,0,0,0,0,0,0,1,0,0,0
1.0,0.5,1,0.8268656716417909,0.8531507876969241,0,0,0.7285714285714285,1,1,0,1,1,0,1,1,1,0,0,1,0
0.0,0.0,1,0.6547263681592039,0.0175004688672168,0,0,0.7857142857142857,1,1,0,0,0,0,0,1,1,0,0,1,0
0.25,1.0,0,0.026368159203980085,0.05414244186046511,0,1,0.9428571428571427,1,0,0,0,0,0,0,0,0,1,0,0,1
1.0,0.5,1,0.8721393034825872,0.879137753188297,0,0,0.5142857142857142,1,1,0,1,1,0,1,1,1,0,0,1,0
0.0,0.0,1,0.808457711442786,0.12609011627906974,1,0,0.2857142857142857,1,1,0,0,1,0,1,1,1,0,0,1,0
0.0,0.0,1,0.2577114427860696,0.002971445986496623,1,1,0.6857142857142857,1,0,0,0,0,0,0,0,0,0,0,0,1
0.75,0.5,0,0.46517412935323377,0.4092273068267066,0,0,0.6,0,0,1,0,0,1,0,1,0,0,0,0,0
1.0,1.0,0,0.7159203980099502,0.7167573143285821,0,0,0.5714285714285714,1,1,0,1,1,1,0,0,1,0,1,0,0
